track_id,track_artist_id,track_popularity,track_album_id,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,clusters
7265,2893,8,16333,235,2,3,0.05616958396442142,1.1408649871337335,-1.2111113189196763,0.9832476371516561,-1.1413806198706837,-0.5523248362520854,-0.6503862656397628,-0.37798490207438307,0.9255642487138444,-0.4870549854999944,0.190027738329474,2.9166666666666665,69
15870,730,62,14074,235,2,3,-0.20573764520384447,1.3232730338822356,0.1733484680226564,0.9156573494020985,0.8761319253110308,-0.5464021489884443,-0.7786865138913537,-0.37682543740863533,-0.6342743479729123,-0.5985721482434794,0.2644054464971613,2.78125,30
6209,6873,30,18557,235,2,3,0.16644631203527022,1.1629750534062793,-1.2111113189196763,1.2683314250854338,0.8761319253110308,-0.020270097068330196,-0.6462886707701235,-0.37798490207438307,0.5108169691627333,1.322954348259644,-0.03711977522011874,2.5846666666666667,50
5769,1677,56,7178,235,2,3,-0.09546091713299568,0.9418743906808215,1.557808254964989,0.657676597645124,0.8761319253110308,-0.6391909161188211,-0.6531179955528555,-0.37214298395080786,1.379194085722872,-0.6543307296152218,0.26789945177840224,2.96875,42
16507,8747,56,6032,235,2,3,0.3249691086371146,0.6378609794333169,-1.4880032763081428,-0.26449584313596874,-1.1413806198706837,-0.22657703675182714,-0.31119646809740925,-0.37784977984602863,1.1912617246762747,-0.0324080912380947,0.041235151725150444,2.8666666666666667,42
943,10416,58,19953,235,2,3,0.46970731423010365,0.7649938605004551,1.557808254964989,0.07780546561550346,0.8761319253110308,-0.6727528106127869,-0.7514602724241957,-0.37585773036068426,-0.6919501415354886,0.5680689389191315,0.11405170859696416,2.9516166666666668,42
25987,730,60,19422,235,2,3,0.6006609288142366,0.9142368078401393,-1.4880032763081428,0.5552873498660912,0.8761319253110308,-0.09331657331990317,-0.7919354039698537,-0.3571591328857601,0.3293650343591221,0.9283551570134669,0.15419559906228247,2.83225,42
27667,4294,60,12473,235,2,3,0.4214612456991073,0.6433884960014533,1.2809162975765225,0.869481806286064,0.8761319253110308,-0.5306083162854015,-0.3066435849089213,-0.37798490207438307,-0.17610821259379425,-0.6843545811230831,0.15207689373216837,3.67355,42
17740,5786,55,9431,235,2,3,0.6420147018408049,0.7318287610916365,-1.2111113189196763,0.5656601167979538,0.8761319253110308,0.07844135732568756,-0.42365268285306207,-0.37765668438438676,-0.7418494236064815,1.6446384715581583,0.26540904375879426,3.0878833333333335,42
18180,6093,59,11915,235,2,3,1.1106907961419115,0.7428837942279094,-0.10354348936581012,0.25012723883838534,0.8761319253110308,-0.5523248362520854,-0.22469168751613788,-0.37794436540587667,-0.8273910500138982,1.2114371855161596,0.042684792214175885,2.8360666666666665,42
26269,9215,63,10413,235,2,3,-0.15059928116842008,0.8589616421587748,-1.4880032763081428,0.894577210153474,-1.1413806198706837,-0.6303068852233593,-0.6244348314653815,-0.3778586988049959,1.5800872992554411,0.6366948852228145,0.19114284639795512,2.8726666666666665,30
24600,4031,67,5454,235,2,3,-0.6330599664783836,0.6157509131607718,-0.9342193615312097,1.2710082681646242,0.8761319253110308,-0.5414665762687434,-0.7745889190217145,-0.37798490207438307,-0.6841736300439053,-0.06672106438993622,0.3379282384790127,4.123083333333334,88
19971,929,55,1389,235,2,3,0.5041687917522439,0.6433884960014533,1.557808254964989,1.2853962997152724,-1.1413806198706837,-0.6026676779930344,-0.7882020397552935,-0.37657124707806755,-0.5778946396589331,0.7310555613903787,0.11654211661657216,3.633583333333333,42
21322,1675,56,9146,235,2,3,1.317459661274753,0.4112328001397232,-0.10354348936581012,1.0762679341535224,0.8761319253110308,-0.5898351889218121,-0.7341593163079414,-0.37788545568189774,0.08958926336863608,0.32358900521226064,0.11613324365812873,3.3407333333333336,42
24727,5170,87,14389,235,2,3,0.26293844909726216,-0.11388127383323862,0.7271323827995895,-0.14704935303649,0.8761319253110308,-0.7369152559688985,-0.728240568162907,-0.377957922223507,-0.5778946396589331,-0.4570311339921331,-0.6293536703904131,3.80445,10
10524,646,62,19605,235,2,3,0.15955401653084217,1.267997868200872,-0.6573274041427432,1.0237348887244109,-1.1413806198706837,-0.4674329854732302,-0.6604026086544363,-0.3778364014075777,-0.3057167374535166,0.6538513717987353,-0.1483703901855801,2.502666666666667,30
14393,1080,83,19656,235,2,3,0.10441565249541776,-1.3575725016639382,-1.4880032763081428,-1.5209390634309627,0.8761319253110308,1.8552475364180052,0.3489715942333459,1.093643327528524,-0.4742078197711553,0.7267664397463985,0.526753204741807,3.247333333333333,10
14919,730,55,19991,235,2,3,0.6902607703718012,1.284580417905281,-1.2111113189196763,0.8751700978293437,-1.1413806198706837,-0.4585489545777686,-0.19737438838521007,-0.25713300806759887,-0.6789892890495164,-0.9545692446938349,0.04301932463472022,2.9577666666666667,42
11600,8452,61,19375,235,2,3,-0.2264145317171286,0.886599224999457,-0.10354348936581012,-0.30331006778422975,0.8761319253110308,-0.4289355182595633,-0.7955822634038325,2.9487867927249156,-0.6433469447130928,-0.29404451152088606,0.04030589500141654,3.63955,30
9973,8306,56,3125,235,2,3,0.924598817522355,1.0745347883160963,1.2809162975765225,0.7881726977556558,-1.1413806198706837,0.6016120656139813,-0.5534098537249691,-0.37798490207438307,0.19975650949940002,-0.43129640412825215,0.039859851774024097,2.4012166666666666,42
25955,1675,57,7112,235,2,3,-0.10235321263742372,0.7705213770685917,0.1733484680226564,0.8420441647243625,0.8761319253110308,-0.6461007179264022,-0.5306454377825293,-0.3778961584326585,-0.957647617497919,0.3278781268562408,0.11884667329143293,3.2310166666666666,42
22392,2994,56,8241,235,2,3,-0.3160143732746933,0.3614851510264952,-0.10354348936581012,0.7212516207758958,-1.1413806198706837,0.03895677556808046,-0.34579838032991783,-0.37798490207438307,0.04422627966773346,0.08768731479335064,0.2675649193578574,3.34375,42
506,920,53,13887,235,2,3,-0.10235321263742372,1.6217589285616039,-0.38043544675427665,1.1381699303598005,-1.1413806198706837,-0.4792783600005123,-0.4195550879834229,-0.3409712223601281,-0.5260512297150441,-0.13534701069361926,0.11401453832801461,2.7706166666666667,80
4288,10534,56,7835,235,2,3,0.655799292849661,0.6157509131607718,-1.4880032763081428,0.7068635892252473,-1.1413806198706837,-0.49211084907173464,-0.38085558088127514,-0.3779139963505931,-0.5130903772290719,-0.13105788904963908,-0.03143272407086562,2.8583333333333334,42
21272,8793,34,18247,235,2,3,-0.8260442406023681,1.4227683321086917,-1.2111113189196763,1.2459128642972142,-1.1413806198706837,-0.7181600796340352,-0.7955822634038325,-0.32937657570265066,0.46545398546183053,-1.6751416808825061,0.2639222330008193,4.445316666666667,21
13650,5454,74,17759,235,2,3,0.7660760209205097,0.4001777670034503,0.1733484680226564,-0.7991952482042514,0.8761319253110308,-0.48816239089597396,-0.7798247346884757,-0.3779681344315245,-0.5001295247430997,-0.9159671498980132,0.7118983143786131,3.40045,47
21165,8747,46,9336,235,2,3,-0.040322553097571275,0.676553595410272,1.2809162975765225,0.5914247314351614,-1.1413806198706837,-0.5908223034657523,-0.7209559550613264,-0.37643746269355816,-0.8079497712849399,-0.49992235043193495,0.18932150321943633,3.3994666666666666,59
12191,1501,63,21646,235,2,3,-0.46075257886768234,-0.008858459038646746,-0.6573274041427432,0.6610226514941119,-1.1413806198706837,-0.68953375785977,0.04848130379314009,-0.3770082760674648,-0.5649337871729608,-1.2247839082645866,0.1588418826809536,3.1736166666666668,30
9452,7601,55,242,235,2,3,-2.0666574313994164,0.49967306522990634,-0.10354348936581012,0.7901803300650487,-1.1413806198706837,0.5719986292957759,-0.7309722980759997,-0.37798490207438307,-1.0023625585745233,-1.4649747203274768,-1.5031523528521762,3.9614333333333334,42
14204,10126,52,4409,235,2,3,-0.7777981720713718,0.7815764102048646,-1.4880032763081428,0.4806703490336585,-1.1413806198706837,-0.6431393742945816,-0.6453780941324261,-0.377608076058015,0.5626603791066223,-0.006673361374213552,-0.10644232681069202,3.0060166666666666,80
6705,7068,67,4666,235,2,3,0.5524148602832403,-1.0977792229615255,0.7271323827995895,-1.5316464357477244,0.8761319253110308,-0.5523248362520854,1.0910915539568844,-0.37784576631449335,-0.38996227861233584,-1.6794308025264864,0.19389344630020836,2.317466666666667,88
19765,2170,63,14196,235,2,3,0.6695838838585171,0.7815764102048646,0.1733484680226564,0.7590620292694603,-1.1413806198706837,-0.6885466433158298,-0.7762279569695701,-0.32937657570265066,-0.6388106463430024,-0.21255120028526245,0.1159102220444325,4.663333333333333,30
25180,8581,60,16828,235,2,3,0.6420147018408049,1.1298099539974606,-0.6573274041427432,0.2819147504037715,-1.1413806198706837,-0.6767012687885477,-0.6508415539586115,-0.37798490207438307,-0.5454925084440025,1.0312940764689915,-0.21802747419669716,3.617383333333333,42
22569,8088,45,8145,235,2,3,-0.3297989642835494,1.4172408155405554,0.4502404254111229,1.0394613418146545,-1.1413806198706837,-0.04988353338653553,-0.7241429732932678,0.16161211544668283,-0.7625867875840372,-0.040986334526055074,0.18958169510208156,3.841266666666667,59
16083,2333,58,15159,235,2,3,-0.3297989642835494,1.6383414782660133,1.004024340188056,1.4704330775643089,-1.1413806198706837,-0.5760155853066496,-0.37903442760587996,-0.3690659431070927,-0.9440387223876482,0.6581404934427154,0.15293180991800423,3.144,42
6596,4885,51,16365,235,2,3,0.16644631203527022,0.48309051552549703,-1.2111113189196763,-0.06640945527587933,-1.1413806198706837,0.24625082979551763,-0.2565618698355537,-0.37795863574022437,0.21919778822835836,-0.17394910548944098,0.19359608414861357,3.276883333333333,80
16930,3414,58,9203,235,2,3,0.4076766546902512,0.5660032640475438,-0.10354348936581012,0.3076793650409791,-1.1413806198706837,-0.7596188904795225,-0.7054761522204672,-0.3505591032499652,0.9320446749568304,-0.9374127581179141,0.1163934355407745,3.5,42
22368,929,56,18433,235,2,3,0.242261562583978,0.9031817747038664,-0.9342193615312097,0.8584398285844038,0.8761319253110308,-0.12490423872598891,-0.5201738064490069,-0.3779024017039356,0.3099237556301638,-0.24686417343710396,0.040566086884061776,3.13115,42
14178,4988,60,11651,235,2,3,0.8281066804603622,0.9308193575445486,-0.38043544675427665,-0.22367398617831522,-1.1413806198706837,0.9569733014324446,-0.7264194148875118,-0.3258089921157345,-1.0023625585745233,0.23351745068867663,0.30005173441960564,4.553816666666667,42
15993,3894,48,4164,235,2,3,1.0969062051330554,0.7705213770685917,1.557808254964989,0.39233452742037556,0.8761319253110308,-0.3035719711791608,-0.7938020860771338,-0.2785385095890957,-1.1125298047052872,1.9234313784168702,0.04067759769090989,4.26435,80
22995,6071,56,21848,235,2,3,0.8901373400002147,0.4443978995485419,0.7271323827995895,0.4147530882085949,0.8761319253110308,-0.6747270397006674,-0.6358170394366013,-0.2664979149832537,-1.0736472472473704,-0.22112944357322284,0.15278312884220657,3.6119,42
7697,4294,56,18845,235,2,3,-1.9839498853462798,0.46650796582108767,0.1733484680226564,0.7413279438698239,0.8761319253110308,0.46341602946235644,-0.7749076208449087,-0.37798490207438307,-0.8792344599577872,-0.9502801230498547,-1.2218105871744032,3.2108833333333333,42
22400,640,65,49,235,2,3,-0.3160143732746933,0.7263012445235001,0.1733484680226564,0.9906089556194297,-1.1413806198706837,-0.2739585348609556,0.11677455162045966,-0.37770930624229376,-1.024396007800676,0.4007931948039041,-0.11339316710422391,3.9741833333333334,30
293,9215,39,4113,190,2,3,-0.44007569235439814,0.01877912380203549,0.4502404254111229,0.37794649586972706,0.8761319253110308,-0.7714642650068047,0.22604374814417083,-0.37798490207438307,1.4504787743957188,-0.040986334526055074,-0.6274579866739952,3.62755,79
3025,8189,83,11756,190,2,3,-0.4469679878588262,-0.3128718702861507,0.4502404254111229,0.9534677578956628,0.8761319253110308,0.14753937540149986,-0.44732767543319946,-0.37798490207438307,-0.5519729346869886,0.602381912070973,-0.5028260748867617,2.9074,10
20725,6093,83,18589,190,2,3,0.938383408531211,-0.7384906460326571,-0.10354348936581012,0.9323876186470386,-1.1413806198706837,-0.623397083415778,-0.5147103466228214,-0.37798490207438307,-0.22147119629469705,-1.4135052605997147,-0.7777002137673442,2.605783333333333,10
22702,68,71,4040,190,2,3,-0.6261676709739555,0.2675173693681756,-0.10354348936581012,1.1194320288054678,0.8761319253110308,-0.4802654745444525,-0.4669050731436977,-0.37798490207438307,-0.25387332750962766,0.8854639405736651,-0.8551258839888796,2.762783333333333,88
15967,2893,81,15031,190,2,3,0.09752335699098971,0.5660032640475438,0.7271323827995895,0.42646427668005293,0.8761319253110308,0.2857354115531247,0.42181772524915345,-0.37798490207438307,-0.8474803713671551,0.13057853123315255,-0.4075586755695291,3.3512,10
19590,4897,85,9715,190,2,3,0.7936452029382219,1.0137321060665954,0.7271323827995895,0.6449615930189695,0.8761319253110308,-0.46249741275352935,0.08490436930104386,-0.37798490207438307,0.8153970025830803,-0.5385244452277567,-0.7765851056988631,3.7253833333333333,10
15455,3695,76,2821,190,2,3,-0.9776747416997853,0.4941455486617699,-1.4880032763081428,0.699502270757474,0.8761319253110308,-0.6974306742112913,-0.7542830600010582,-0.37798490207438307,-0.5195708034720581,-1.186181813468765,0.7100769712000937,3.9743166666666667,47
20139,6676,71,788,190,2,3,0.4490304277168195,0.9142368078401393,-1.4880032763081428,1.1612577019178176,0.8761319253110308,0.9964578831900518,-0.40862816833105176,-0.37798490207438307,-0.1955494913227526,0.6366948852228145,-0.9231474761662245,3.1935333333333333,88
14237,2782,65,278,190,2,3,0.924598817522355,0.8810717084313205,-0.10354348936581012,0.7801421685180846,0.8761319253110308,-0.6579460924536843,0.20327933220173097,-0.3777806579140321,0.9385251011998166,-0.08387755096585697,-0.4041018405572377,2.8909166666666666,30
25205,9215,67,3888,190,2,3,-2.487087457169527,-1.0701416401208432,-0.6573274041427432,-0.46392065253565357,0.8761319253110308,-0.6421522597506415,-0.2520089866470657,-0.37798490207438307,-0.5992800462607872,-0.658619851259202,-1.3214640782276614,3.4982166666666665,88
12331,10416,74,14403,190,2,3,0.06995417497327752,0.5549482309112709,0.1733484680226564,1.2887423535642606,-1.1413806198706837,-0.4476906945944267,0.021164004662212268,-0.37798490207438307,-0.4223644098272664,-0.04527545617003526,-0.702802121834366,3.8018666666666667,47
15841,4606,81,19427,190,2,3,-1.3429664034344715,0.5604757474794073,-1.2111113189196763,1.0491648979767196,0.8761319253110308,-0.5631830962354273,0.5174282722074006,-0.3779574316807638,-0.4482861147992109,0.1820479909609148,-0.6848117116628716,3.6732666666666667,10
7120,4885,71,188,190,2,3,-2.01841136286842,1.2293052522239167,-1.2111113189196763,0.971871054065097,-1.1413806198706837,3.740636315343743,-0.2383503370816018,-0.37798490207438307,-0.001136704033169344,0.07910907150539026,1.907108312445569,3.014,88
7220,3695,75,10229,190,2,3,0.21469238056626655,0.7263012445235001,0.7271323827995895,0.7637465046580433,0.8761319253110308,-0.6924951014915904,-0.3667416429969625,-0.3779789709666698,-0.05298011397705826,-0.10532315918575792,0.07985506116354475,3.5772333333333335,47
23910,5170,73,9533,190,2,3,-0.2539837137348408,-0.21337657205969465,1.557808254964989,-0.475297235622213,-1.1413806198706837,-0.68953375785977,-0.665410780161773,-0.37797567095185186,0.8737208387699554,-0.4398746474162125,-0.5903992285314745,3.5157333333333334,47
21358,10416,79,6366,190,2,3,0.06995417497327752,0.002196574097626148,1.557808254964989,0.4866932459618371,0.8761319253110308,-0.4861881618080936,1.127514619464788,-0.37798490207438307,-0.6044643872551761,0.31929988356828043,0.14914044248516847,3.1822,47
4090,6676,74,8686,190,2,3,0.04238499295556532,0.14591200486917377,0.1733484680226564,0.6225430322307498,0.8761319253110308,-0.5009948799671962,-0.6831670245968762,-0.37798490207438307,-0.43532526231323865,0.4050823164478842,-0.03555862392424519,3.298983333333333,47
11652,62,63,12299,190,2,3,-0.5779216024429592,0.29515495220885785,-0.6573274041427432,0.6181931622270654,0.8761319253110308,-0.7675158068310439,-0.7091184587712576,-0.3776763060941148,-0.4936490985001136,-1.1175558671650818,-0.700311713814758,3.2156833333333332,30
14377,5170,79,4631,190,2,3,-0.44007569235439814,0.03536167350644483,1.004024340188056,0.06709809329874185,-1.1413806198706837,-0.2769198784927761,0.9362935255482936,-0.3774676024542802,-0.38348185236934973,-1.031773434285478,0.03402411954897332,3.5886,47
23757,4606,16,20213,190,2,3,-0.019645666584287128,1.1021723711567784,0.4502404254111229,0.7490238677224962,-1.1413806198706837,-0.7003920178431119,0.5219811553958885,-0.37798490207438307,-0.7593465744625442,-0.1653708622014806,-0.25426848642233163,3.22295,29
18542,8410,75,11622,190,2,3,0.3525382906548268,0.8644891587269112,1.2809162975765225,0.4492174428531715,0.8761319253110308,1.0655559012658642,-0.3835873107943679,-0.37798490207438307,1.0162902161156495,-0.9331236364739339,-0.5092193611460529,3.354216666666667,47
25419,4031,75,17528,190,2,3,-1.728934951682442,0.5936408468882259,-0.9342193615312097,0.6590150191847189,0.8761319253110308,-0.5671315544111881,0.10311590205499574,-0.37798490207438307,-0.4936490985001136,-1.7094546540343476,1.009260465973564,3.6788333333333334,47
26416,5633,55,9274,190,2,3,1.5242285264075945,0.8700166752950477,-0.38043544675427665,0.9487832825070798,0.8761319253110308,-0.5770026998505898,-0.42866085436039886,-0.37797914934584914,1.7291371028441216,0.7482120479662995,0.04116081118725188,3.0843666666666665,42
24661,743,30,21243,190,2,3,1.0141986590799195,-0.29628932058174134,-0.10354348936581012,0.18019471339453627,-1.1413806198706837,-0.3509534692882894,0.44002925800310533,-0.37798490207438307,-0.4612469672851831,-0.5771265400235784,-0.7762134030093693,2.620033333333333,50
9407,4370,62,4931,190,2,3,1.730997391540436,0.737356277659773,-0.10354348936581012,1.2432360212180236,-1.1413806198706837,-0.3479921256564688,-0.38449788743206553,-0.37798490207438307,-0.2473929012666415,1.0312940764689915,-0.6264543894123622,2.66255,30
523,10426,84,21998,190,2,3,0.6764761793629451,-0.22995912176410402,0.4502404254111229,1.224163514278792,0.8761319253110308,-0.6135259379763763,-0.01981194403417934,-0.37798490207438307,-0.5066099509860859,-0.315490119740787,-0.5156869879432429,3.078866666666667,10
6426,6676,70,17142,190,2,3,0.26293844909726216,-0.1359913401057844,-0.10354348936581012,0.7597312400392578,0.8761319253110308,-0.3430565529367679,0.04392842060465212,-0.37798490207438307,-0.8183184532737178,-0.568548296735618,-0.9259724166063767,2.6833,88
24516,8793,37,7699,190,2,3,0.11820024350427387,0.6433884960014533,-1.2111113189196763,0.0814861248493903,-1.1413806198706837,-0.08838100060020229,-0.7871548766219414,-0.37798490207438307,2.5067882520024547,-0.7272457975628848,-0.21746992016245661,3.7682166666666665,79
7032,3695,70,15122,190,2,3,-0.5089986473986786,0.3393750847539494,-1.4880032763081428,0.9226840624849733,0.8761319253110308,-0.655971863365804,-0.06989365910754702,-0.37798490207438307,-0.04649968773407215,0.053374341641509115,-0.6238896408548557,3.4297833333333334,88
24817,4031,74,12548,190,2,3,-0.08167632612413958,-0.5781926655567001,-0.9342193615312097,0.4237874336008625,0.8761319253110308,-0.7428379432325394,-0.7400780644529757,-0.37798490207438307,-0.4677273935281692,-0.29404451152088606,0.86046787936924,3.6111333333333335,47
19988,5859,85,2620,190,2,3,0.13198483451312998,1.0082045894984588,1.004024340188056,1.2937614343377424,0.8761319253110308,0.394318011386544,0.5492984545268164,-0.37797147904113726,-0.7185198891317317,-1.186181813468765,-0.8136438638413839,2.974666666666667,10
6676,106,36,5246,190,2,3,0.24915385808840604,-0.8877335933723406,-1.4880032763081428,-1.0816021930588382,0.8761319253110308,-0.04001238794713375,0.3216542951024181,0.34891025375978013,-0.07890181894900272,-0.7787152572906471,-0.7772913408089014,3.0444666666666667,79
4920,8793,52,19751,190,2,3,0.04238499295556532,0.3283200516176765,0.4502404254111229,0.4753166628752777,0.8761319253110308,-0.20387340224120298,-0.43549017914313076,-0.37798490207438307,-0.5454925084440025,-0.5299462019397962,-0.2522241216301166,3.73435,80
26267,8747,58,6123,190,2,3,-0.012753371079859079,-0.04755107501560187,-1.2111113189196763,0.5743598568053225,0.8761319253110308,-0.3104817729867421,-0.30209070172043334,-0.37798490207438307,-0.35107972115441916,0.6066710337149532,-0.3965934462294653,2.975016666666667,42
8403,344,72,653,190,2,3,0.5455225647788122,-0.030968525311192534,-1.4880032763081428,0.08215533561918782,0.8761319253110308,-0.7003920178431119,-0.39861182531637823,-0.37798490207438307,0.9774076586577333,0.16918062602897424,-0.40376730813669337,2.567066666666667,88
15957,10483,64,21409,190,2,3,0.05616958396442142,-0.014385975606783192,1.557808254964989,0.24276592037061193,0.8761319253110308,-0.7122373923703941,-0.5420276457537492,-0.37795703032761024,0.2321586407143306,-0.2640206600130247,0.709816779317448,3.298,30
